"","PIN","CITY","STATE","ZIP","RELIGIOUS","NUMSTUDS","STTCH_RT","HIGR","SCHOOL","ADDRESS","COUNTY","P_MINOR","YR","P_INDIAN","P_ASIAN","P_HISP","P_BLACK","P_WHITE","MALES","PCT_4YEAR","PCT_2YEAR","LATITUDE","LONGITUDE","P_PACIFIC","P_TR","data.notes"
"3257","A9700035","SEMMES","AL","36575",1,67,7.8823529412,13,NA,NA,"Mobile",1.4925373134,"1997",0,1.4925373134,0,0,98.507462687,31,NA,NA,30.7691638,-88.2733869,NA,NA,"Lat and Long from zip centroid"
"3258","A9700037","MONTGOMERY","AL","36117",0,247,10.739130435,17,"TAYLOR ROAD ACADEMY","7050 UNIVERSITY CT","MONTGOMERY",14.170040486,"1997",0,3.2388663968,2.4291497976,8.5020242915,85.829959514,154,NA,NA,32.369477,-86.170356,NA,NA,"Multiple Lat and Long"
"3259","A9700037","MONTGOMERY","AL","36117",0,267,12.136363636,17,"TAYLOR ROAD ACADEMY","7050 UNIVERSITY CT","MONTGOMERY",17.602996255,"1999",0.7490636704,2.9962546816,1.1235955056,12.734082397,82.397003745,144,95,0,32.369477,-86.170356,NA,NA,"Multiple Lat and Long"
"3260","A9700037","MONTGOMERY","AL","36117",0,267,12.418604651,17,"TAYLOR ROAD ACADEMY","7050 UNIVERSITY CT","MONTGOMERY",17.602996255,"2001",0.7490636704,2.9962546816,1.1235955056,12.734082397,82.397003745,115,60,20,32.369477,-86.170356,NA,NA,"Multiple Lat and Long"
"3261","A9700037","MONTGOMERY","AL","36117",0,267,14.4324324324324,17,"TAYLOR ROAD ACADEMY","7050 UNIVERSITY CT","MONTGOMERY",25.8426966292135,"2003",8.61423220973783,1.87265917602996,0.749063670411985,14.6067415730337,74.1573033707865,125,85,5,32.369477,-86.170356,NA,NA,"Multiple Lat and Long"
"3262","A9700037","MONTGOMERY","AL","36117",0,274,11.3692946058091,17,"TAYLOR ROAD ACADEMY","7050 UNIVERSITY CT","MONTGOMERY",29.5620437956204,"2005",0.72992700729927,4.74452554744526,0.364963503649635,23.7226277372263,70.4379562043796,140,74,22,32.369477,-86.170356,NA,NA,"Multiple Lat and Long"
"3263","A9700037","MONTGOMERY","AL","36117",0,270,11.0204081632653,17,"TAYLOR ROAD ACADEMY","7050 UNIVERSITY CT","MONTGOMERY",40.7407407407407,"2007",1.11111111111111,2.59259259259259,3.33333333333333,33.7037037037037,59.2592592592593,160,22,NA,32.369477,-86.170356,NA,NA,"Multiple Lat and Long"
"3264","A9700041","BIRMINGHAM","AL","35233",0,6,6,17,NA,NA,"Jefferson",50,"1997",0,0,0,50,50,3,NA,NA,33.5087477,-86.8019642,NA,NA,"Lat and Long from zip centroid"
"3265","A9700042","VALLEY","AL","36854",0,7,3.5,2,NA,NA,"Chambers",57.142857143,"1997",0,0,0,57.142857143,42.857142857,3,NA,NA,32.7516126,-85.1894841,NA,NA,"Lat and Long from zip centroid"
"3266","A9700045","MOBILE","AL","36619",0,2,2,3,NA,NA,"MOBILE",50,"1997",0,0,0,50,50,1,NA,NA,30.5960868,-88.1966366,NA,NA,"Lat and Long from zip centroid"
"3267","A9700045","MOBILE","AL","36619",1,18,1.2857142857,3,NA,NA,"MOBILE",55.555555556,"1999",0,11.111111111,5.5555555556,38.888888889,44.444444444,9,NA,NA,30.5960868,-88.1966366,NA,NA,"Lat and Long from zip centroid"
"3268","A9700045","MOBILE","AL","36619",0,4,4,3,NA,NA,"MOBILE",50,"2001",0,0,0,50,50,1,NA,NA,30.5960868,-88.1966366,NA,NA,"Lat and Long from zip centroid"
"3269","A9700045","MOBILE","AL","36619",0,3,3,3,NA,NA,"MOBILE",66.6666666666667,"2003",0,0,33.3333333333333,33.3333333333333,33.3333333333333,1,NA,NA,30.5960868,-88.1966366,NA,NA,"Lat and Long from zip centroid"
"3270","A9700047","ENTERPRISE","AL","36330",1,8,4,6,"WIREGRASS CHRISTIAN ACADEMY","209 W COLLEGE ST","COFFEE",25,"1997",0,0,12.5,12.5,75,3,NA,NA,31.312729,-85.855896,NA,NA,"changed locations"
"3271","A9700047","ENTERPRISE","AL","36330",1,20,6.6666666667,8,"WIREGRASS CHRISTIAN ACADEMY","209 W COLLEGE ST","COFFEE",10,"1999",0,0,0,10,90,9,NA,NA,31.312729,-85.855896,NA,NA,"changed locations"
"3272","A9700047","ENTERPRISE","AL","36330",1,38,7.6,10,"WIREGRASS CHRISTIAN ACADEMY","209 W COLLEGE ST","COFFEE",13.157894737,"2001",0,2.6315789474,0,10.52631579,86.842105263,14,NA,NA,31.312729,-85.855896,NA,NA,"changed locations"
"3273","A9700047","ENTERPRISE","AL","36331",1,32,6.4,9,"WIREGRASS CHRISTIAN ACADEMY","209 W COLLEGE ST","COFFEE",34.375,"2003",0,3.125,3.125,28.125,65.625,13,NA,NA,31.312729,-85.855896,NA,NA,"changed locations"
"3274","A9700047","ENTERPRISE","AL","36331",1,39,7.8,11,"WIREGRASS CHRISTIAN ACADEMY","209 W COLLEGE ST","COFFEE",30.7692307692308,"2005",0,0,7.69230769230769,23.0769230769231,69.2307692307692,18,NA,NA,31.312729,-85.855896,NA,NA,"changed locations"
"3275","A9700047","ENTERPRISE","AL","36330",1,35,7,9,"WIREGRASS CHRISTIAN ACADEMY","209 W COLLEGE ST","COFFEE",34.2857142857143,"2007",0,5.71428571428571,5.71428571428571,22.8571428571429,65.7142857142857,21,NA,NA,31.312729,-85.855896,NA,NA,"changed locations"
"3276","A9700047","ENTERPRISE","AL","36330",1,65,7.83132530120482,12,"WIREGRASS CHRISTIAN ACADEMY","209 W COLLEGE ST","COFFEE",NA,"2009",0,0,4.61538461538462,12.3076923076923,76.9230769230769,29,NA,NA,31.312729,-85.855896,1.53846153846154,4.61538461538462,"changed locations"
"3277","A9700047","ENTERPRISE","AL","36330",1,58,8.1690140845,11,"WIREGRASS CHRISTIAN ACADEMY","209 W COLLEGE ST","COFFEE",NA,"2011",0,0,3.4482758621,8.6206896552,81.034482759,27,NA,NA,31.312729,-85.855896,0,6.8965517241,"changed locations"
"3278","A9700047","ENTERPRISE","AL","36330",1,67,5.87719298245614,10,"WIREGRASS CHRISTIAN ACADEMY","209 W COLLEGE ST","COFFEE",NA,"2013",0,1.49253731343284,4.47761194029851,10.4477611940299,76.1194029850746,30,NA,NA,31.312729,-85.855896,0,7.46268656716418,"changed locations"
"3279","A9700047","ENTERPRISE","AL","36330",1,86,12.2857142857143,11,"WIREGRASS CHRISTIAN ACADEMY","209 W COLLEGE ST","COFFEE",NA,"2015",0,4.65116279069767,5.81395348837209,12.7906976744186,76.7441860465116,39,NA,NA,31.312729,-85.855896,0,0,"changed locations"
"3280","A9702103","EMELLE","AL","35459",1,10,1.8604651163,3,NA,NA,"Lauderdale",100,"1997",0,0,0,100,0,4,NA,NA,32.7916362,-88.2758508,NA,NA,"Lat and Long from zip centroid"
"3281","A9703721","ANNISTON","AL","36201",1,13,3.25,3,NA,NA,"Calhoun",15.384615385,"1997",0,0,0,15.384615385,84.615384615,13,NA,NA,33.6491603,-85.8796421,NA,NA,"Lat and Long from zip centroid"
"3282","A9703725","HUNTSVILLE","AL","35810",1,23,11.5,6,NA,NA,"MADISON",100,"1997",0,0,0,100,0,11,NA,NA,34.8032489,-86.6015065,NA,NA,"Lat and Long from zip centroid"
"3283","A9703725","HUNTSVILLE","AL","35810",1,11,11,3,NA,NA,"MADISON",100,"1999",0,0,0,100,0,6,NA,NA,34.8032489,-86.6015065,NA,NA,"Lat and Long from zip centroid"
"3284","A9703726","MONTGOMERY","AL","36106",1,50,12.5,3,"BETHANY CHILD DEVELOPMENT CENTER","714 CEDAR ST","MONTGOMERY",100,"1997",0,0,0,100,0,30,NA,NA,32.371971,-86.289386,NA,NA,"Multiple Lat and Long"
"3285","A9703726","MONTGOMERY","AL","36106",1,36,12,3,"BETHANY CHILD DEVELOPMENT CENTER","714 CEDAR ST","MONTGOMERY",100,"1999",0,0,0,100,0,16,NA,NA,32.371971,-86.289386,NA,NA,"Multiple Lat and Long"
"3286","A9703726","MONTGOMERY","AL","36106",0,23,7.6666666667,3,"BETHANY CHILD DEVELOPMENT CENTER","714 CEDAR ST","MONTGOMERY",100,"2001",0,0,0,100,0,11,NA,NA,32.371971,-86.289386,NA,NA,"Multiple Lat and Long"
"3287","A9703726","MONTGOMERY","AL","36106",1,26,13,3,"BETHANY CHILD DEVELOPMENT CENTER","714 CEDAR ST","MONTGOMERY",100,"2003",0,0,0,100,0,12,NA,NA,32.371971,-86.289386,NA,NA,"Multiple Lat and Long"
"3288","A9703726","MONTGOMERY","AL","36106",1,34,11.3333333333333,3,"BETHANY CHILD DEVELOPMENT CENTER","714 CEDAR ST","MONTGOMERY",100,"2005",0,0,0,100,0,16,NA,NA,32.371971,-86.289386,NA,NA,"Multiple Lat and Long"
"3289","A9703726","MONTGOMERY","AL","36106",1,26,3.29113924050633,3,"BETHANY CHILD DEVELOPMENT CENTER","714 CEDAR ST","MONTGOMERY",100,"2007",0,0,0,100,0,12,NA,NA,32.371971,-86.289386,NA,NA,"Multiple Lat and Long"
"3290","A9703726","MONTGOMERY","AL","36106",0,16,16,3,"BETHANY CHILD DEVELOPMENT CENTER","714 CEDAR ST","MONTGOMERY",NA,"2011",0,0,0,100,0,11,NA,NA,32.371971,-86.289386,0,0,"Multiple Lat and Long"
"3291","A9703731","DOTHAN","AL","36303",0,17,5.037037037,6,NA,NA,"HOUSTON",100,"1997",0,0,0,100,0,11,NA,NA,31.2665678,-85.4013166,NA,NA,"Lat and Long from zip centroid"
"3292","A9703731","DOTHAN","AL","36303",0,4,2.1333333333,3,NA,NA,"HOUSTON",100,"1999",0,0,0,100,0,2,NA,NA,31.2665678,-85.4013166,NA,NA,"Lat and Long from zip centroid"
"3293","A9703731","DOTHAN","AL","36303",1,3,1.5,3,NA,NA,"HOUSTON",100,"2001",0,0,0,100,0,2,NA,NA,31.2665678,-85.4013166,NA,NA,"Lat and Long from zip centroid"
"3294","A9703734","BIRMINGHAM","AL","35215",0,10,10,3,NA,NA,"Jefferson",50,"1997",0,0,0,50,50,7,NA,NA,33.6490518,-86.707359,NA,NA,"Lat and Long from zip centroid"
"3295","A9703736","BIRMINGHAM","AL","35212",1,193,10.722222222,13,NA,NA,"JEFFERSON",99.481865285,"1997",0,0,0,99.481865285,0.518134715,73,NA,NA,33.5473909,-86.7529101,NA,NA,"Lat and Long from zip centroid"
"3296","A9703736","BIRMINGHAM","AL","35212",1,140,13.023255814,13,NA,NA,"JEFFERSON",97.857142857,"1999",0,0,0,97.857142857,2.1428571429,50,NA,NA,33.5473909,-86.7529101,NA,NA,"Lat and Long from zip centroid"
"3297","A9703736","BIRMINGHAM","AL","35212",1,58,7.9452054795,11,NA,NA,"JEFFERSON",98.275862069,"2001",0,0,1.724137931,96.551724138,1.724137931,16,NA,NA,33.5473909,-86.7529101,NA,NA,"Lat and Long from zip centroid"
"3298","A9703737","GADSDEN","AL","35903",1,9,1.358490566,3,"EAST GADSDEN BAPTIST CHURCH KINDERGARTEN","211 N 6TH ST","ETOWAH",33.333333333,"1997",0,11.111111111,11.111111111,11.111111111,66.666666667,4,NA,NA,34.005712,-85.985209,NA,NA,"One lat and long pair"
"3299","A9703737","GADSDEN","AL","35903",1,11,11,3,"EAST GADSDEN BAPTIST CHURCH KINDERGARTEN","211 N 6TH ST","ETOWAH",0,"2003",0,0,0,0,100,7,NA,NA,34.005712,-85.985209,NA,NA,"One lat and long pair"
"3300","A9703737","GADSDEN","AL","35903",1,9,9,3,"EAST GADSDEN BAPTIST CHURCH KINDERGARTEN","211 N 6TH ST","ETOWAH",0,"2005",0,0,0,0,100,4,NA,NA,34.005712,-85.985209,NA,NA,"One lat and long pair"
"3301","A9703737","GADSDEN","AL","35903",1,4,4,3,"EAST GADSDEN BAPTIST CHURCH KINDERGARTEN","211 N 6TH ST","ETOWAH",25,"2007",0,0,0,25,75,4,NA,NA,34.005712,-85.985209,NA,NA,"One lat and long pair"
"3302","A9703737","GADSDEN","AL","35903",1,6,6,3,"EAST GADSDEN BAPTIST CHURCH KINDERGARTEN","211 N 6TH ST","ETOWAH",NA,"2011",0,16.666666667,0,0,83.333333333,0,NA,NA,34.005712,-85.985209,0,0,"One lat and long pair"
"3303","A9703738","FAIRHOPE","AL","36532",1,10,10,3,"EASTERN SHORE EARLY CHILDHOOD","1090 FAIRHOPE AVE","BALDWIN",20,"1997",0,0,20,0,80,7,NA,NA,30.52327,-87.879561,NA,NA,"Multiple Lat and Long"
"3304","A9703738","FAIRHOPE","AL","36532",1,18,5.1428571429,6,"EASTERN SHORE EARLY CHILDHOOD","1090 FAIRHOPE AVE","BALDWIN",5.5555555556,"1999",0,0,5.5555555556,0,94.444444444,9,NA,NA,30.52327,-87.879561,NA,NA,"Multiple Lat and Long"
"3305","A9703738","FAIRHOPE","AL","36532",0,13,13,6,"EASTERN SHORE EARLY CHILDHOOD","1090 FAIRHOPE AVE","BALDWIN",0,"2003",0,0,0,0,100,5,NA,NA,30.52327,-87.879561,NA,NA,"Multiple Lat and Long"
"3306","A9703738","FAIRHOPE","AL","36532",1,15,15,6,"EASTERN SHORE EARLY CHILDHOOD","1090 FAIRHOPE AVE","BALDWIN",0,"2005",0,0,0,0,100,7,NA,NA,30.52327,-87.879561,NA,NA,"Multiple Lat and Long"
"3307","A9703738","FAIRHOPE","AL","36532",0,16,16,6,"EASTERN SHORE EARLY CHILDHOOD","1090 FAIRHOPE AVE","BALDWIN",0,"2007",0,0,0,0,100,5,NA,NA,30.52327,-87.879561,NA,NA,"Multiple Lat and Long"
"3308","A9703738","FAIRHOPE","AL","36532",0,16,8,6,"EASTERN SHORE EARLY CHILDHOOD","1090 FAIRHOPE AVE","BALDWIN",NA,"2009",0,0,0,0,100,10,NA,NA,30.52327,-87.879561,0,0,"Multiple Lat and Long"
"3309","A9703738","FAIRHOPE","AL","36532",1,23,9.5833333333,6,"EASTERN SHORE EARLY CHILDHOOD","1090 FAIRHOPE AVE","BALDWIN",NA,"2011",0,0,0,0,100,10,NA,NA,30.52327,-87.879561,0,0,"Multiple Lat and Long"
"3310","A9703738","FAIRHOPE","AL","36532",0,7,1,6,"EASTERN SHORE EARLY CHILDHOOD","1090 FAIRHOPE AVE","BALDWIN",NA,"2013",0,0,0,0,100,0,NA,NA,30.52327,-87.879561,0,0,"Multiple Lat and Long"
"3311","A9703740","MADISON","AL","35758",1,6,1.0909090909,3,"FIRST BAPTIST CHILD DEVELOPMENT CENTER","4257 SULLIVAN ST","MADISON",0,"1997",0,0,0,0,100,3,NA,NA,34.69553,-86.751151,NA,NA,"Multiple Lat and Long"
"3312","A9703740","MADISON","AL","35758",1,13,8.6666666667,3,"FIRST BAPTIST CHILD DEVELOPMENT CENTER","4257 SULLIVAN ST","MADISON",23.076923077,"1999",0,7.6923076923,0,15.384615385,76.923076923,5,NA,NA,34.69553,-86.751151,NA,NA,"Multiple Lat and Long"
"3313","A9703740","MADISON","AL","35758",1,8,6.1538461538,3,"FIRST BAPTIST CHILD DEVELOPMENT CENTER","4257 SULLIVAN ST","MADISON",12.5,"2001",0,0,0,12.5,87.5,3,NA,NA,34.69553,-86.751151,NA,NA,"Multiple Lat and Long"
"3314","A9703740","MADISON","AL","35758",1,15,8.33333333333333,3,"FIRST BAPTIST CHILD DEVELOPMENT CENTER","4257 SULLIVAN ST","MADISON",6.66666666666667,"2003",0,0,0,6.66666666666667,93.3333333333333,12,NA,NA,34.69553,-86.751151,NA,NA,"Multiple Lat and Long"
"3315","A9703740","MADISON","AL","35758",1,10,6.25,3,"FIRST BAPTIST CHILD DEVELOPMENT CENTER","4257 SULLIVAN ST","MADISON",0,"2005",0,0,0,0,100,0,NA,NA,34.69553,-86.751151,NA,NA,"Multiple Lat and Long"
"3316","A9703740","MADISON","AL","35758",1,7,7,3,"FIRST BAPTIST CHILD DEVELOPMENT CENTER","4257 SULLIVAN ST","MADISON",0,"2007",0,0,0,0,100,5,NA,NA,34.69553,-86.751151,NA,NA,"Multiple Lat and Long"
"3317","A9703741","HUNTSVILLE","AL","35810",1,164,14.260869565,6,"FIRST MISSIONARY BAPTIST CHILD DEVT CTR ACADEMY","3509 BLUE SPRING RD NW","MADISON",98.780487805,"1997",0,0,0,98.780487805,1.2195121951,136,NA,NA,34.76823,-86.600811,NA,NA,"Multiple Lat and Long"
"3318","A9703741","HUNTSVILLE","AL","35810",1,129,7.0684931507,10,"FIRST MISSIONARY BAPTIST CHILD DEVT CTR ACADEMY","3509 BLUE SPRING RD NW","MADISON",98.449612403,"1999",0,0,0,98.449612403,1.5503875969,70,NA,NA,34.76823,-86.600811,NA,NA,"Multiple Lat and Long"
"3319","A9703741","HUNTSVILLE","AL","35810",1,135,10.305343512,10,"FIRST MISSIONARY BAPTIST CHILD DEVT CTR ACADEMY","3509 BLUE SPRING RD NW","MADISON",98.518518519,"2001",0,0,0,98.518518519,1.4814814815,68,NA,NA,34.76823,-86.600811,NA,NA,"Multiple Lat and Long"
"3320","A9703741","HUNTSVILLE","AL","35810",1,110,5.2132701421801,9,"FIRST MISSIONARY BAPTIST CHILD DEVT CTR ACADEMY","3509 BLUE SPRING RD NW","MADISON",98.1818181818182,"2003",0,0,0,98.1818181818182,1.81818181818182,35,NA,NA,34.76823,-86.600811,NA,NA,"Multiple Lat and Long"
"3321","A9703741","HUNTSVILLE","AL","35810",1,89,7.67241379310345,10,"FIRST MISSIONARY BAPTIST CHILD DEVT CTR ACADEMY","3509 BLUE SPRING RD NW","MADISON",98.876404494382,"2005",0,0,0,98.876404494382,1.12359550561798,36,NA,NA,34.76823,-86.600811,NA,NA,"Multiple Lat and Long"
"3322","A9703741","HUNTSVILLE","AL","35810",1,53,6.625,8,"FIRST MISSIONARY BAPTIST CHILD DEVT CTR ACADEMY","3509 BLUE SPRING RD NW","MADISON",100,"2007",0,0,0,100,0,48,NA,NA,34.76823,-86.600811,NA,NA,"Multiple Lat and Long"
"3323","A9703741","HUNTSVILLE","AL","35810",1,80,11.4285714285714,8,"FIRST MISSIONARY BAPTIST CHILD DEVT CTR ACADEMY","3509 BLUE SPRING RD NW","MADISON",NA,"2009",0,0,0,100,0,15,NA,NA,34.76823,-86.600811,0,0,"Multiple Lat and Long"
"3324","A9703741","HUNTSVILLE","AL","35810",1,195,12.1875,9,"FIRST MISSIONARY BAPTIST CHILD DEVT CTR ACADEMY","3509 BLUE SPRING RD NW","MADISON",NA,"2011",0,0,0,100,0,65,NA,NA,34.76823,-86.600811,0,0,"Multiple Lat and Long"
"3325","A9703741","HUNTSVILLE","AL","35810",1,136,7.55555555555556,10,"FIRST MISSIONARY BAPTIST CHILD DEVT CTR ACADEMY","3509 BLUE SPRING RD NW","MADISON",NA,"2013",0,0,0.735294117647059,99.2647058823529,0,63,NA,NA,34.76823,-86.600811,0,0,"Multiple Lat and Long"
"3326","A9703741","HUNTSVILLE","AL","35810",1,132,13.2,10,"FIRST MISSIONARY BAPTIST CHILD DEVT CTR ACADEMY","3509 BLUE SPRING RD NW","MADISON",NA,"2015",0,0,0,100,0,63,NA,NA,34.76823,-86.600811,0,0,"Multiple Lat and Long"
"3327","A9703745","BIRMINGHAM","AL","35243",1,32,14.222222222,3,NA,NA,"JEFFERSON",3.125,"1997",0,0,0,3.125,96.875,14,NA,NA,33.4409179,-86.7415085,NA,NA,"Lat and Long from zip centroid"
"3328","A9703745","BIRMINGHAM","AL","35243",1,36,18,3,NA,NA,"JEFFERSON",2.7777777778,"1999",0,0,0,2.7777777778,97.222222222,15,NA,NA,33.4409179,-86.7415085,NA,NA,"Lat and Long from zip centroid"
"3329","A9703748","MONTGOMERY","AL","36104",0,13,20.8,3,NA,NA,"Montgomery",69.230769231,"1997",0,38.461538462,0,30.769230769,30.769230769,10,NA,NA,32.3988195,-86.3265019,NA,NA,"Lat and Long from zip centroid"
"3330","A9703749","HUNTSVILLE","AL","35810",1,10,10,3,NA,NA,"MADISON",30,"1997",0,0,0,30,70,6,NA,NA,34.8032489,-86.6015065,NA,NA,"Lat and Long from zip centroid"
"3331","A9703749","HUNTSVILLE","AL","35810",1,8,8,3,NA,NA,"MADISON",50,"1999",0,0,12.5,37.5,50,3,NA,NA,34.8032489,-86.6015065,NA,NA,"Lat and Long from zip centroid"
"3332","A9703750","BIRMINGHAM","AL","35215",1,11,11,3,NA,NA,"Jefferson",0,"1997",0,0,0,0,100,8,NA,NA,33.6490518,-86.707359,NA,NA,"Lat and Long from zip centroid"
"3333","A9703751","BIRMINGHAM","AL","35217",1,14,14,3,NA,NA,"JEFFERSON",100,"1997",0,0,0,100,0,8,NA,NA,33.6078824,-86.7602654,NA,NA,"Lat and Long from zip centroid"
"3334","A9703751","BIRMINGHAM","AL","35217",1,1,0.3333333333,3,NA,NA,"JEFFERSON",100,"1999",0,0,0,100,0,1,NA,NA,33.6078824,-86.7602654,NA,NA,"Lat and Long from zip centroid"
"3335","A9703754","HUNTSVILLE","AL","35806",0,9,4.5,3,NA,NA,"MADISON",44.444444444,"1997",0,0,0,44.444444444,55.555555556,4,NA,NA,34.7625378,-86.6850334,NA,NA,"Lat and Long from zip centroid"
"3336","A9703754","HUNTSVILLE","AL","35806",1,15,15,3,NA,NA,"MADISON",66.666666667,"1999",0,0,0,66.666666667,33.333333333,7,NA,NA,34.7625378,-86.6850334,NA,NA,"Lat and Long from zip centroid"
"3337","A9703756","MONTGOMERY","AL","36117",0,12,12,3,NA,NA,"Montgomery",8.3333333333,"1997",0,0,8.3333333333,0,91.666666667,5,NA,NA,32.3787283,-86.145011,NA,NA,"Lat and Long from zip centroid"
"3338","A9703759","BIRMINGHAM","AL","35207",1,40,8.4210526316,5,NA,NA,"Jefferson",100,"1997",0,0,2.5,97.5,0,38,NA,NA,33.5650509,-86.8236895,NA,NA,"Lat and Long from zip centroid"
"3339","A9703760","HUNTSVILLE","AL","35803",1,25,2.4390243902,4,NA,NA,"MADISON",0,"1997",0,0,0,0,100,14,NA,NA,34.5636855,-86.5193044,NA,NA,"Lat and Long from zip centroid"
"3340","A9703760","HUNTSVILLE","AL","35803",1,12,19.2,4,NA,NA,"MADISON",0,"1999",0,0,0,0,100,1,NA,NA,34.5636855,-86.5193044,NA,NA,"Lat and Long from zip centroid"
"3341","A9703760","HUNTSVILLE","AL","35803",1,8,8,3,NA,NA,"MADISON",12.5,"2001",0,12.5,0,0,87.5,5,NA,NA,34.5636855,-86.5193044,NA,NA,"Lat and Long from zip centroid"
"3342","A9703760","HUNTSVILLE","AL","35803",1,12,12,4,NA,NA,"MADISON",16.6666666666667,"2003",0,16.6666666666667,0,0,83.3333333333333,8,NA,NA,34.5636855,-86.5193044,NA,NA,"Lat and Long from zip centroid"
"3343","A9703766","MONTGOMERY","AL","36108",0,8,8,3,NA,NA,"MONTGOMERY",12.5,"1997",0,0,0,12.5,87.5,3,NA,NA,32.3390995,-86.4011072,NA,NA,"Lat and Long from zip centroid"
"3344","A9703766","MONTGOMERY","AL","36108",0,10,10,3,NA,NA,"MONTGOMERY",0,"1999",0,0,0,0,100,7,NA,NA,32.3390995,-86.4011072,NA,NA,"Lat and Long from zip centroid"
"3345","A9703766","MONTGOMERY","AL","36108",0,3,1.5789473684,3,NA,NA,"MONTGOMERY",33.333333333,"2001",0,0,0,33.333333333,66.666666667,2,NA,NA,32.3390995,-86.4011072,NA,NA,"Lat and Long from zip centroid"
"3346","A9703766","MONTGOMERY","AL","36108",0,9,9,3,NA,NA,"MONTGOMERY",0,"2003",0,0,0,0,100,3,NA,NA,32.3390995,-86.4011072,NA,NA,"Lat and Long from zip centroid"
"3347","A9703769","BIRMINGHAM","AL","35222",0,18,9,3,"ALABAMA WALDORF SCHOOL","1220 50TH ST S","JEFFERSON",11.111111111,"1997",0,0,11.111111111,0,88.888888889,5,NA,NA,33.52176,-86.755371,NA,NA,"Multiple Lat and Long"
"3348","A9703769","BIRMINGHAM","AL","35222",0,30,7.5,3,"ALABAMA WALDORF SCHOOL","1220 50TH ST S","JEFFERSON",13.333333333,"1999",0,3.3333333333,3.3333333333,6.6666666667,86.666666667,18,NA,NA,33.52176,-86.755371,NA,NA,"Multiple Lat and Long"
"3349","A9703769","BIRMINGHAM","AL","35222",0,20,1.5873015873,7,"ALABAMA WALDORF SCHOOL","1220 50TH ST S","JEFFERSON",10,"2001",0,0,5,5,90,11,NA,NA,33.52176,-86.755371,NA,NA,"Multiple Lat and Long"
"3350","A9703769","BIRMINGHAM","AL","35222",0,64,5.6140350877193,10,"ALABAMA WALDORF SCHOOL","1220 50TH ST S","JEFFERSON",9.375,"2003",0,0,4.6875,4.6875,90.625,18,NA,NA,33.52176,-86.755371,NA,NA,"Multiple Lat and Long"
"3351","A9703769","BIRMINGHAM","AL","35222",0,99,5.40983606557377,12,"ALABAMA WALDORF SCHOOL","1220 50TH ST S","JEFFERSON",20.2020202020202,"2005",0,3.03030303030303,3.03030303030303,14.1414141414141,79.7979797979798,50,NA,NA,33.52176,-86.755371,NA,NA,"Multiple Lat and Long"
"3352","A9703769","BIRMINGHAM","AL","35222",0,102,8.79310344827586,13,"ALABAMA WALDORF SCHOOL","1220 50TH ST S","JEFFERSON",19.6078431372549,"2007",0,2.94117647058824,2.94117647058824,13.7254901960784,80.3921568627451,52,NA,NA,33.52176,-86.755371,NA,NA,"Multiple Lat and Long"
"3353","A9703769","BIRMINGHAM","AL","35222",0,88,6.06896551724138,13,"ALABAMA WALDORF SCHOOL","1220 50TH ST S","JEFFERSON",NA,"2009",3.40909090909091,3.40909090909091,1.13636363636364,13.6363636363636,69.3181818181818,40,NA,NA,33.52176,-86.755371,0,9.09090909090909,"Multiple Lat and Long"
"3354","A9703769","BIRMINGHAM","AL","35222",0,148,11.127819549,13,"ALABAMA WALDORF SCHOOL","1220 50TH ST S","JEFFERSON",NA,"2011",2.027027027,2.027027027,9.4594594595,17.567567568,64.189189189,62,NA,NA,33.52176,-86.755371,1.3513513514,3.3783783784,"Multiple Lat and Long"
"3355","A9703769","BIRMINGHAM","AL","35222",0,119,7.08333333333333,13,"ALABAMA WALDORF SCHOOL","1220 50TH ST S","JEFFERSON",NA,"2013",0,0,0.840336134453782,15.1260504201681,84.0336134453782,56,NA,NA,33.52176,-86.755371,0,0,"Multiple Lat and Long"
"3356","A9703769","BIRMINGHAM","AL","35222",0,86,5.0887573964497,13,"ALABAMA WALDORF SCHOOL","1220 50TH ST S","JEFFERSON",NA,"2015",0,0,4.65116279069767,10.4651162790698,73.2558139534884,49,NA,NA,33.52176,-86.755371,0,11.6279069767442,"Multiple Lat and Long"
"3357","A9703773","MONTE","AL","36116",0,1224,13.506206897,17,NA,NA,"Montgomery",2.2058823529,"1997",0,0.408496732,0,1.7973856209,97.794117647,645,NA,NA,32.2735876,-86.2144729,NA,NA,"Lat and Long from zip centroid"
"3358","A9703774","BIRMINGHAM","AL","35216",1,14,6.2222222222,3,"ST MARK UNITED METHODIST KINDERGARTEN","2901 COLUMBIANA RD","JEFFERSON",0,"1997",0,0,0,0,100,7,NA,NA,33.41938,-86.805541,NA,NA,"Multiple Lat and Long"
"3359","A9703774","BIRMINGHAM","AL","35216",1,16,9.1428571429,3,"ST MARK UNITED METHODIST KINDERGARTEN","2901 COLUMBIANA RD","JEFFERSON",0,"1999",0,0,0,0,100,7,NA,NA,33.41938,-86.805541,NA,NA,"Multiple Lat and Long"
"3360","A9703774","BIRMINGHAM","AL","35216",1,18,5.2941176471,3,"ST MARK UNITED METHODIST KINDERGARTEN","2901 COLUMBIANA RD","JEFFERSON",0,"2001",0,0,0,0,100,11,NA,NA,33.41938,-86.805541,NA,NA,"Multiple Lat and Long"
